"Identificador de URL";"Nombre";"Categorías";"Nombre de propiedad 1";"Valor de propiedad 1";"Nombre de propiedad 2";"Valor de propiedad 2";"Nombre de propiedad 3";"Valor de propiedad 3";"Precio";"Precio promocional";"Peso (kg)";"Alto (cm)";"Ancho (cm)";"Profundidad (cm)";"Stock";"SKU";"Código de barras";"Mostrar en tienda";"Envío sin cargo";"Descripción";"Tags";"Título para SEO";"Descripción para SEO";"Marca";"Producto Físico";"MPN (Número de pieza del fabricante)";"Sexo";"Rango de edad";"Costo"
"animal-whey-universal-2-libras-proteina-isolada-concentrada";"";"";"Sabor";"Vainilla";"";"";"";"";"77,065.00";"73,211.00";"1.00";"0.00";"0.00";"0.00";"0";"UNIV0 ANIMAL PROTE 2L VAINI";"7792216653486";"";"";"";"proteina, sabor-vainilla";"";"";"";"";"";"";"";"44,370.00"
"just-plant-protein-star-nutrition-vegana-x-2-lb-sabor-sin-sabor";"Just Plant Protein Star Nutrition Vegana X 2 Lb Sabor Sin Sabor";"Marcas > Suplementos Nacionales Deportivos > Star Nutrition, Suplementos > Proteínas";"";"";"";"";"";"";"45,745.00";"43,457.00";"0.90";"0.00";"0.00";"0.00";"0";"STARNU0 JUST PLANT";"617395130252";"SI";"NO";"<p><strong>Beneficios principales:</strong></p>
<ol>
<li><strong>Fuente de prote&iacute;nas vegetales:</strong> Just Plant Protein proporciona una fuente de prote&iacute;nas de origen vegetal, ideal para aquellos que siguen dietas veganas o vegetarianas.</li>
<li><strong>Desarrollo muscular:</strong> Las prote&iacute;nas son esenciales para el crecimiento y la reparaci&oacute;n muscular, lo que es beneficioso para atletas y personas activas.</li>
<li><strong>Salud general:</strong> Las prote&iacute;nas vegetales pueden contribuir a una dieta equilibrada y promover la salud general del cuerpo.</li>
</ol>
<p><strong>Ingredientes clave:</strong></p>
<ul>
<li><strong>Arveja:</strong> Prote&iacute;na de arveja de alta calidad, una excelente fuente de amino&aacute;cidos esenciales para el crecimiento muscular y la recuperaci&oacute;n.</li>
</ul>
<p><strong>Modo de uso:</strong> Mezclar 1 medida (aproximadamente 30 g) de polvo con agua, leche vegetal o tu bebida favorita. Agitar o mezclar hasta que est&eacute; completamente disuelto. Consumir despu&eacute;s del entrenamiento o como parte de tus comidas para aumentar la ingesta de prote&iacute;nas.</p>
<p><strong>Caracter&iacute;sticas especiales:</strong></p>
<ul>
<li><strong>Vegana:</strong> Formulada exclusivamente con ingredientes de origen vegetal, sin productos de origen animal, ideal para personas veganas o vegetarianas.</li>
<li><strong>Sabor Sin Sabor:</strong> Vers&aacute;til para combinar con otros ingredientes en batidos, smoothies, o recetas dulces y saladas.</li>
<li><strong>Formato Doypack:</strong> Pr&aacute;ctico envase que facilita el almacenamiento y la dosificaci&oacute;n del producto.</li>
</ul>
<p><strong>Perfil nutricional (por porci&oacute;n de 30 g):</strong></p>
<ul>
<li>Calor&iacute;as: 122 kcal</li>
<li>Proteinas: 24 g</li>
<li>Carbohidratos: 1 g</li>
<li>Az&uacute;cares: 0 g</li>
<li>Grasas totales: 2,4 g</li>
<li>Saturadas: 0 g</li>
<li>Trans: 0 g</li>
<li>Fibra: 150 mg</li>
<li>Sodio: 110 mg</li>
</ul>
<p><strong>Sabor y presentaci&oacute;n:</strong></p>
<ul>
<li>Sabor: Sin Sabor</li>
<li>Envase: Doypack de 1 kg (1000 mL)</li>
</ul>
<p><strong>Advertencias y precauciones:</strong></p>
<ul>
<li>Mantener fuera del alcance de los ni&ntilde;os.</li>
<li>No superar la dosis diaria recomendada.</li>
<li>Consultar con un profesional de la salud antes de comenzar cualquier programa de suplementaci&oacute;n, especialmente si est&aacute;s embarazada, amamantando, tienes alguna condici&oacute;n m&eacute;dica o est&aacute;s tomando medicamentos.</li>
</ul>";"Batidos de proteinas, Dieta saludable, Entrenamiento fisico, Ingredientes naturales, Just Plant Protein, Nutricion deportiva, Proteina sin sabor, Proteina vegana, proteina-vegetal, Star Nutrition, Suplemento dietetico, tamano-907g";"Just Plant Protein Star Nutrition 2 lb - Sin Sabor";"Aumenta tu ingesta de proteínas con Just Plant Protein de Star Nutrition. Vegana y sin sabor, perfecta para batidos personalizados que complementan tu dieta y entrenamiento.";"Star Nutrition";"SI";"";"";"";"26,337.00"
"just-whey-protein-x-2lbs-sin-sabor-star-nutrition-sabor-neutro";"Just Whey Protein X 2lbs Sin Sabor - Star Nutrition Sabor Neutro";"Marcas > Suplementos Nacionales Deportivos > Star Nutrition, Suplementos > Proteínas";"Sabor";"Neutro";"";"";"";"";"66,670.00";"63,336.00";"0.90";"0.00";"0.00";"0.00";"0";"STARNU0 JUST WHEY 2LB SIN SABOR";"617395130023";"SI";"NO";"<p><strong>Beneficios principales:</strong></p>
<ol>
<li><strong>Recuperaci&oacute;n muscular:</strong> Just Whey Protein X proporciona una dosis concentrada de prote&iacute;na de suero de leche, que es crucial para la reparaci&oacute;n y el crecimiento muscular despu&eacute;s del ejercicio.</li>
<li><strong>Apoyo a la s&iacute;ntesis de prote&iacute;nas:</strong> Con su alto contenido de amino&aacute;cidos esenciales, este suplemento puede ayudar a promover la s&iacute;ntesis de prote&iacute;nas musculares, lo que contribuye al desarrollo de masa muscular magra.</li>
<li><strong>Versatilidad:</strong> Al ser sin sabor, este producto se puede mezclar f&aacute;cilmente con otros ingredientes para crear batidos personalizados o agregar prote&iacute;na a tus comidas y bebidas favoritas sin alterar su sabor.</li>
</ol>
<p><strong>Ingredientes clave:</strong></p>
<ul>
<li><strong>Prote&iacute;na de suero de leche:</strong> Una de las fuentes de prote&iacute;na de mayor calidad, rica en amino&aacute;cidos esenciales necesarios para el crecimiento y la recuperaci&oacute;n muscular.</li>
<li><strong>Sodio:</strong> Ayuda a mantener el equilibrio de l&iacute;quidos en el cuerpo y es esencial para la contracci&oacute;n muscular y la transmisi&oacute;n de impulsos nerviosos.</li>
</ul>
<p><strong>Modo de uso:</strong> Mezcla 1 medida (aproximadamente 30 g) de Just Whey Protein X con agua, leche o tu bebida favorita despu&eacute;s del entrenamiento, o en cualquier momento del d&iacute;a para aumentar tu ingesta de prote&iacute;nas. Tambi&eacute;n puedes incorporarlo a tus recetas de cocina para aumentar el contenido proteico de tus comidas.</p>
<p><strong>Caracter&iacute;sticas especiales:</strong></p>
<ul>
<li><strong>Sin sabor:</strong> Ideal para aquellos que prefieren controlar el sabor de sus batidos o desean agregar prote&iacute;na a sus recetas sin cambiar el sabor original.</li>
<li><strong>Bolsa pr&aacute;ctica:</strong> Viene en una bolsa de 2 libras (908 g), lo que facilita su almacenamiento y transporte.</li>
</ul>
<p><strong>Perfil nutricional (por porci&oacute;n de 30 g):</strong></p>
<ul>
<li>Calor&iacute;as: 120 kcal</li>
<li>Prote&iacute;nas: 24 g</li>
<li>Carbohidratos: 2 g</li>
<li>Grasas: 1.5 g</li>
<li>Sodio: 30 mg</li>
</ul>
<p><strong>Sabor y presentaci&oacute;n:</strong></p>
<ul>
<li>Sin sabor: Perfecto para mezclar con tus sabores favoritos en batidos o recetas.</li>
<li>Presentaci&oacute;n en bolsa de 2 libras (908 g).</li>
</ul>
<p><strong>Advertencias y precauciones:</strong></p>
<ul>
<li>No exceder la dosis diaria recomendada.</li>
<li>No debe utilizarse como sustituto de una dieta equilibrada.</li>
<li>Mantener fuera del alcance de los ni&ntilde;os.</li>
<li>Consulta a un profesional de la salud antes de comenzar cualquier r&eacute;gimen de suplementos, especialmente si est&aacute;s embarazada, amamantando o tienes alguna condici&oacute;n m&eacute;dica preexistente.</li>
</ul>";"Batido proteico, Construccion muscular, Entrenamiento fisico, Just Whey Protein, Nutricion deportiva, proteina, Proteina sin sabor, sabor-neutro, Salud y bienestar, Star Nutrition, Suplemento dietetico, Suplemento fitness, tamano-907g";"Just Whey Protein 2lbs Sin Sabor - Star Nutrition";"Just Whey Protein de Star Nutrition ofrece la pureza de la proteína sin saborizantes. Ideal para personalizar tu batido proteico y adaptarlo a tus necesidades y preferencias dietéticas.";"Star Nutrition";"SI";"";"";"";"38,385.00"
"suplemento-en-polvo-star-nutrition-platinum-whey-isolate-proteinas-sabor-vainilla-cream-en-pote-de-907g";"Suplemento En Polvo Star Nutrition Platinum Whey Isolate Proteínas Sabor Vainilla Cream En Pote De 907g";"Marcas > Suplementos Nacionales Deportivos > Star Nutrition, Suplementos > Proteínas";"Sabor";"Vainilla Cream";"";"";"";"";"115,684.00";"109,899.00";"0.90";"0.00";"0.00";"0.00";"0";"STARNU0 907ISO VAINI";"";"SI";"NO";"<p><strong>Beneficios Principales</strong>:</p>
<ul>
<li>Promueve el crecimiento muscular magro.</li>
<li>Ayuda a la recuperaci&oacute;n muscular despu&eacute;s del ejercicio.</li>
<li>Favorece la s&iacute;ntesis de prote&iacute;nas.</li>
<li>Bajo contenido de carbohidratos y grasas.</li>
</ul>
<p><strong>Ingredientes Clave</strong>:</p>
<ul>
<li>Aislado de prote&iacute;na de suero de leche (Whey Isolate).</li>
<li>Mezcla de amino&aacute;cidos esenciales y ramificados (BCAA).</li>
</ul>
<p><strong>Modo de Uso</strong>:</p>
<ul>
<li>Mezclar una porci&oacute;n (aproximadamente 30g) con 200-250 ml de agua, leche o tu bebida favorita.</li>
<li>Consumir una o dos veces al d&iacute;a, preferiblemente despu&eacute;s del entrenamiento y/o entre comidas.</li>
</ul>
<p><strong>Caracter&iacute;sticas Especiales</strong>:</p>
<ul>
<li><strong>Aislado de Prote&iacute;na de Suero</strong>: Alta pureza y r&aacute;pida absorci&oacute;n para una entrega &oacute;ptima de nutrientes a los m&uacute;sculos.</li>
<li><strong>Sabor Vainilla Cream</strong>: Delicioso sabor a vainilla cream que hace que cada batido sea una experiencia placentera.</li>
<li><strong>Bajo en Carbohidratos y Grasas</strong>: Ideal para aquellos que buscan controlar su ingesta de calor&iacute;as mientras obtienen los beneficios de la prote&iacute;na.</li>
</ul>
<p><strong>Perfil Nutricional</strong>&nbsp;(por porci&oacute;n de 30g):</p>
<ul>
<li>Calor&iacute;as: 108</li>
<li>Prote&iacute;nas: 27g</li>
<li>Carbohidratos: 1g</li>
<li>Grasas: 1g</li>
<li>Az&uacute;cares: 0g</li>
</ul>
<p><strong>Sabor y Presentaci&oacute;n</strong>:</p>
<ul>
<li><strong>Sabor</strong>: Vainilla Cream.</li>
<li><strong>Presentaci&oacute;n</strong>: Pote de 907g, aproximadamente 30 porciones por envase.</li>
</ul>
<p><strong>Advertencias y Precauciones</strong>:</p>
<ul>
<li>No exceder la dosis recomendada.</li>
<li>Consultar a un m&eacute;dico antes de usar si est&aacute; embarazada, en periodo de lactancia o tiene alguna condici&oacute;n m&eacute;dica preexistente.</li>
<li>Mantener fuera del alcance de los ni&ntilde;os.</li>
<li>Almacenar en un lugar fresco y seco, alejado de la luz solar directa.</li>
</ul>";"Aumento de masa muscular, Crecimiento muscular, Proteina, Proteina aislada, Proteina baja en carbohidratos, Proteina de alta calidad, Proteina de suero, Proteina en polvo, Proteina para atletas, proteina-isolate, Recuperacion muscular, sabor-vainilla, Suplemento Deportivo, Suplemento fitness, Suplemento gimnasio, Suplemento para culturismo, Suplemento post-entreno, Whey Isolate";"Whey Isolate Proteína en Polvo - Alta Calidad y Máxima Pureza";"Mejora tu rendimiento y recuperación con Whey Isolate, la proteína en polvo de máxima pureza y rápida absorción. Ideal para aumentar la masa muscular y acelerar la recuperación. Perfecta para atletas y entusiastas del fitness que buscan una proteína de suero aislada de alta calidad. ¡Potencia tus entrenamientos";"Star Nutrition";"SI";"";"";"";"66,605.00"
"suplemento-en-polvo-star-nutrition-platinum-whey-isolate-proteinas-sabor-chocolate-suizo-en-pote-de-907g";"Suplemento En Polvo Star Nutrition Platinum Whey Isolate Proteínas Sabor Chocolate Suizo En Pote De 907g";"Marcas > Suplementos Nacionales Deportivos > Star Nutrition, Suplementos > Proteínas";"Sabor";"Chocolate Suizo";"";"";"";"";"115,684.00";"109,899.00";"0.90";"0.00";"0.00";"0.00";"0";"STARNU0 907ISO CHOCO";"";"SI";"NO";"<p><strong>Beneficios Principales</strong>:</p>
<ul>
<li>Promueve el crecimiento muscular magro.</li>
<li>Ayuda a la recuperaci&oacute;n muscular despu&eacute;s del ejercicio.</li>
<li>Favorece la s&iacute;ntesis de prote&iacute;nas.</li>
<li>Bajo contenido de carbohidratos y grasas.</li>
</ul>
<p><strong>Ingredientes Clave</strong>:</p>
<ul>
<li>Aislado de prote&iacute;na de suero de leche (Whey Isolate).</li>
<li>Mezcla de amino&aacute;cidos esenciales y ramificados (BCAA).</li>
</ul>
<p><strong>Modo de Uso</strong>:</p>
<ul>
<li>Mezclar una porci&oacute;n (aproximadamente 30g) con 200-250 ml de agua, leche o tu bebida favorita.</li>
<li>Consumir una o dos veces al d&iacute;a, preferiblemente despu&eacute;s del entrenamiento y/o entre comidas.</li>
</ul>
<p><strong>Caracter&iacute;sticas Especiales</strong>:</p>
<ul>
<li><strong>Aislado de Prote&iacute;na de Suero</strong>: Alta pureza y r&aacute;pida absorci&oacute;n para una entrega &oacute;ptima de nutrientes a los m&uacute;sculos.</li>
<li><strong>Sabor Chocolate Suizo</strong>: Delicioso sabor a chocolate suizo que hace que cada batido sea una experiencia placentera.</li>
<li><strong>Bajo en Carbohidratos y Grasas</strong>: Ideal para aquellos que buscan controlar su ingesta de calor&iacute;as mientras obtienen los beneficios de la prote&iacute;na.</li>
</ul>
<p><strong>Perfil Nutricional</strong> (por porci&oacute;n de 30g):</p>
<ul>
<li>Calor&iacute;as: 108</li>
<li>Prote&iacute;nas: 27g</li>
<li>Carbohidratos: 1g</li>
<li>Grasas: 1g</li>
<li>Az&uacute;cares: 0g</li>
</ul>
<p><strong>Sabor y Presentaci&oacute;n</strong>:</p>
<ul>
<li><strong>Sabor</strong>: Chocolate Suizo.</li>
<li><strong>Presentaci&oacute;n</strong>: Pote de 907g, aproximadamente 30 porciones por envase.</li>
</ul>
<p><strong>Advertencias y Precauciones</strong>:</p>
<ul>
<li>No exceder la dosis recomendada.</li>
<li>Consultar a un m&eacute;dico antes de usar si est&aacute; embarazada, en periodo de lactancia o tiene alguna condici&oacute;n m&eacute;dica preexistente.</li>
<li>Mantener fuera del alcance de los ni&ntilde;os.</li>
<li>Almacenar en un lugar fresco y seco, alejado de la luz solar directa.</li>
</ul>";"Aumento de masa muscular, Crecimiento muscular, Proteina, Proteina aislada, Proteina baja en carbohidratos, Proteina de alta calidad, Proteina de suero, Proteina en polvo, Proteina para atletas, proteina-isolate, Recuperacion muscular, sabor-chocolate, Suplemento Deportivo, Suplemento fitness, Suplemento gimnasio, Suplemento para culturismo, Suplemento post-entreno, Whey Isolate";"Whey Isolate Proteína en Polvo - Alta Calidad y Máxima Pureza";"Mejora tu rendimiento y recuperación con Whey Isolate, la proteína en polvo de máxima pureza y rápida absorción. Ideal para aumentar la masa muscular y acelerar la recuperación. Perfecta para atletas y entusiastas del fitness que buscan una proteína de suero aislada de alta calidad. ¡Potencia tus entrenamientos";"Star Nutrition";"SI";"";"";"";"66,605.00"
"suplemento-en-polvo-optimum-nutrition-proteina-gold-standard-100-whey-en-bolsa-de-4-54kg";"Suplemento En Polvo Optimum Nutrition Proteína Gold Standard 100% Whey En Bolsa De 4.54kg";"Marcas > Suplementos Importados > Optimum, Suplementos > Proteínas";"Sabor";"Extreme Milk Chocolate";"";"";"";"";"478,153.00";"454,245.00";"4.53";"0.00";"0.00";"0.00";"0";"OPTIM0 BOLSON 4.5KG CHOCO";"";"SI";"NO";"*Envíos a todo el país.<br /> *15% de descuento abonando en efectivo / 5% de descuento abonando con transferencia.<br /> *Envíos gratis superando los $50.000 para CABA/GBA y entrega en el día comprando antes de las 10hs.<br /> *Envíos gratis superando los $70.000 para el interior del país.<br /> *3 cuotas sin interés en todos los productos.<br /> *Cupones exclusivos con descuentos!";"proteina, sabor-chocolate";"";"";"Optimum";"SI";"";"";"";"275,300.00"
"suplemento-en-polvo-optimum-nutrition-proteina-gold-standard-100-whey-en-bolsa-de-4-54kg";"";"";"Sabor";"Delicious Strawberry";"";"";"";"";"478,153.00";"454,245.00";"4.53";"0.00";"0.00";"0.00";"0";"OPTIM0 BOLSON 4.5KG FRUTI";"";"";"";"";"proteina, sabor-frutilla";"";"";"";"";"";"";"";"275,300.00"
"suplemento-en-polvo-optimum-nutrition-proteina-gold-standard-100-whey-en-bolsa-de-4-54kg";"";"";"Sabor";"Vanilla Ice Cream";"";"";"";"";"478,153.00";"454,245.00";"4.53";"0.00";"0.00";"0.00";"0";"OPTIM0 BOLSON 4.5KG VAINI";"";"";"";"";"proteina, sabor-vainilla";"";"";"";"";"";"";"";"275,300.00"
"suplemento-en-polvo-bsn-syntha-6-isolate-proteina-en-pote-de-907g";"Suplemento En Polvo Bsn Syntha-6 Isolate Proteína En Pote De 907g";"Marcas > Suplementos Importados > BSN, Suplementos > Proteínas";"Sabor";"Chocolate";"";"";"";"";"145,483.00";"138,208.00";"1.00";"0.00";"0.00";"0.00";"0";"BSN0 SYNTHA ISO 907G CHOCO";"";"SI";"NO";"*Envíos a todo el país.<br /> *15% de descuento abonando en efectivo / 5% de descuento abonando con transferencia.<br /> *Envíos gratis superando los $50.000 para CABA/GBA y entrega en el día comprando antes de las 10hs.<br /> *Envíos gratis superando los $70.000 para el interior del país.<br /> *3 cuotas sin interés en todos los productos.<br /> *Cupones exclusivos con descuentos!";"Proteina, proteina-isolate, sabor-chocolate";"Proteína ";"";"Bsn";"SI";"";"";"";"83,762.00"
"suplemento-en-polvo-bsn-syntha-6-isolate-proteina-en-pote-de-907g";"";"";"Sabor";"Frutilla";"";"";"";"";"145,483.00";"138,208.00";"1.00";"0.00";"0.00";"0.00";"0";"BSN0 SYNTHA ISO 907G FRUTI";"";"";"";"";"proteina-isolate, sabor-frutilla";"";"";"";"";"";"";"";"83,762.00"
"suplemento-en-polvo-bsn-syntha-6-isolate-proteina-en-pote-de-907g";"";"";"Sabor";"Vanilla Ice Cream";"";"";"";"";"145,483.00";"138,208.00";"1.00";"0.00";"0.00";"0.00";"0";"BSN0 SYNTHA ISO 907G VAINI";"";"";"";"";"proteina-isolate, sabor-vainilla";"";"";"";"";"";"";"";"83,762.00"
"suplemento-en-polvo-bsn-ultra-premium-protein-matrix-syntha-6-proteina-en-pote-de-2-27kg";"Suplemento En Polvo Bsn Ultra Premium Protein Matrix Syntha-6 Proteína En Pote De 2.27kg";"Marcas > Suplementos Importados > BSN, Suplementos > Proteínas";"Sabor";"Chocolate Milkshake";"";"";"";"";"170,234.00";"161,722.00";"2.27";"0.00";"0.00";"0.00";"0";"BSN0 SYNTHA6. 2.27KG CHOCO";"834266007202";"SI";"NO";"*Envíos a todo el país.<br /> *15% de descuento abonando en efectivo / 5% de descuento abonando con transferencia.<br /> *Envíos gratis superando los $50.000 para CABA/GBA y entrega en el día comprando antes de las 10hs.<br /> *Envíos gratis superando los $70.000 para el interior del país.<br /> *3 cuotas sin interés en todos los productos.<br /> *Cupones exclusivos con descuentos!";"proteina, sabor-chocolate";"Proteina";"";"Bsn";"SI";"";"";"";"98,013.00"
"suplemento-en-polvo-bsn-ultra-premium-protein-matrix-syntha-6-proteina-en-pote-de-2-27kg";"";"";"Sabor";"Cookies & Cream";"";"";"";"";"170,234.00";"161,722.00";"2.27";"0.00";"0.00";"0.00";"0";"BSN0 SYNTHA6. 2.27KG COOK";"";"";"";"";"proteina, sabor-cookies-cream";"";"";"";"";"";"";"";"98,013.00"
"suplemento-en-polvo-bsn-ultra-premium-protein-matrix-syntha-6-proteina-en-pote-de-2-27kg";"";"";"Sabor";"Frutilla";"";"";"";"";"170,234.00";"161,722.00";"2.27";"0.00";"0.00";"0.00";"0";"BSN0 SYNTHA6. 2.27KG FRUTI";"";"";"";"";"proteina, sabor-frutilla";"";"";"";"";"";"";"";"98,013.00"
"suplemento-en-polvo-bsn-ultra-premium-protein-matrix-syntha-6-proteina-en-pote-de-2-27kg";"";"";"Sabor";"Vainilla";"";"";"";"";"170,234.00";"161,722.00";"2.27";"0.00";"0.00";"0.00";"0";"BSN0 SYNTHA6. 2.27KG VAINI";"834266007103";"";"";"";"proteina, sabor-vainilla";"";"";"";"";"";"";"";"98,013.00"
"suplemento-en-polvo-mervicklab-whey-protein-proteinas-sabor-vainilla-en-pote-de-1kg";"Suplemento En Polvo Mervicklab Whey Protein Proteínas Sabor Vainilla En Pote De 1kg";"Marcas > Suplementos Nacionales Deportivos > Mervick, Suplementos > Proteínas";"Sabor";"Vainilla";"";"";"";"";"59,956.00";"56,958.00";"1.00";"0.00";"0.00";"0.00";"19";"MERV0 POTE 1KG VAINI";"7798115261173";"SI";"NO";"*Envíos a todo el país.<br /> *15% de descuento abonando en efectivo / 5% de descuento abonando con transferencia.<br /> *Envíos gratis superando los $50.000 para CABA/GBA y entrega en el día comprando antes de las 10hs.<br /> *Envíos gratis superando los $70.000 para el interior del país.<br /> *3 cuotas sin interés en todos los productos.<br /> *Cupones exclusivos con descuentos!";"1 kg, Aminoacidos, BCAA, l-glutamina, mervick, proteina, proteinas, sabor vainilla, sabor-vainilla, suplemento deportivo, tamano-1kg, whey protein";"Suplemento Whey Protein Mervicklab Vainilla 1kg";"Disfrutá del sabor a vainilla con el Suplemento Whey Protein Mervicklab en pote de 1kg. ¡Envíos gratis y descuentos exclusivos! Comprá ahora y mejora tu nutrición.";"Mervick";"SI";"";"";"";"34,520.00"
"suplemento-en-polvo-mervicklab-whey-protein-proteinas-sabor-chocolate-en-pote-de-1kg";"Suplemento En Polvo Mervicklab Whey Protein Proteínas Sabor Chocolate En Pote De 1kg";"Marcas > Suplementos Nacionales Deportivos > Mervick, Suplementos > Proteínas";"Sabor";"Chocolate";"";"";"";"";"59,956.00";"56,958.00";"1.00";"0.00";"0.00";"0.00";"25";"MERV0 POTE 1KG CHOCO";"7798115261166";"SI";"NO";"*Envíos a todo el país.<br /> *15% de descuento abonando en efectivo / 5% de descuento abonando con transferencia.<br /> *Envíos gratis superando los $50.000 para CABA/GBA y entrega en el día comprando antes de las 10hs.<br /> *Envíos gratis superando los $70.000 para el interior del país.<br /> *3 cuotas sin interés en todos los productos.<br /> *Cupones exclusivos con descuentos!";"1kg, Aminoacidos, aminoacidos esenciales, BCAA, l-glutamina, mervick, proteina, sabor chocolate, sabor-chocolate, suplemento deportivo, tamano-1kg, whey protein";"Suplemento Whey Protein Chocolate 1kg - Mervicklab";"Descubre el Suplemento Whey Protein Chocolate 1kg de Mervicklab. Potencia tu entrenamiento con proteínas de alta calidad. ¡Compra ahora y aprovecha nuestros descuentos y envíos gratis!";"Mervick";"SI";"";"";"";"34,520.00"
"suplemento-en-polvo-mervicklab-whey-protein-proteinas-sabor-frutilla-en-pote-de-1kg";"Suplemento En Polvo Mervicklab Whey Protein Proteínas Sabor Frutilla En Pote De 1kg";"Marcas > Suplementos Nacionales Deportivos > Mervick, Suplementos > Proteínas";"Sabor";"Frutilla";"";"";"";"";"59,956.00";"56,958.00";"1.00";"0.00";"0.00";"0.00";"27";"MERV0 POTE 1KG FRUTI";"7798115261180";"SI";"NO";"*Envíos a todo el país.<br /> *15% de descuento abonando en efectivo / 5% de descuento abonando con transferencia.<br /> *Envíos gratis superando los $50.000 para CABA/GBA y entrega en el día comprando antes de las 10hs.<br /> *Envíos gratis superando los $70.000 para el interior del país.<br /> *3 cuotas sin interés en todos los productos.<br /> *Cupones exclusivos con descuentos!";"proteina, sabor-frutilla, tamano-1kg";"";"";"Mervick";"SI";"";"";"";"34,520.00"
"suplemento-en-polvo-ena-sport-true-made-proteinas-sabor-double-rich-chocolate-en-sachet-de-453g";"Suplemento En Polvo Ena Sport True Made Proteínas Sabor Double Rich Chocolate En Sachet De 453g";"Marcas > Suplementos Nacionales Deportivos > Ena, Suplementos > Proteínas";"Sabor";"Double Rich Chocolate";"";"";"";"";"49,412.00";"46,941.00";"0.50";"0.00";"0.00";"0.00";"328";"ENA0 TRUEMADE 453G CHOCO";"7792216653486";"SI";"NO";"*Envíos a todo el país.<br /> *15% de descuento abonando en efectivo / 5% de descuento abonando con transferencia.<br /> *Envíos gratis superando los $50.000 para CABA/GBA y entrega en el día comprando antes de las 10hs.<br /> *Envíos gratis superando los $70.000 para el interior del país.<br /> *3 cuotas sin interés en todos los productos.<br /> *Cupones exclusivos con descuentos!";"proteina, sabor-chocolate, tamano-454g";"";"";"Ena";"SI";"";"";"";"15,466.00"
"suplemento-en-polvo-ena-sport-true-made-proteinas-sabor-cookies-cream-en-sachet-de-453g";"Suplemento En Polvo Ena Sport True Made Proteínas Sabor Cookies & Cream En Sachet De 453g";"Marcas > Suplementos Nacionales Deportivos > Ena, Suplementos > Proteínas";"Sabor";"Cookies & Cream";"";"";"";"";"49,412.00";"46,941.00";"0.50";"0.00";"0.00";"0.00";"17";"ENA0 TRUEMADE 453G COOK";"";"SI";"NO";"*Envíos a todo el país.<br /> *15% de descuento abonando en efectivo / 5% de descuento abonando con transferencia.<br /> *Envíos gratis superando los $50.000 para CABA/GBA y entrega en el día comprando antes de las 10hs.<br /> *Envíos gratis superando los $70.000 para el interior del país.<br /> *3 cuotas sin interés en todos los productos.<br /> *Cupones exclusivos con descuentos!";"proteina, sabor-cookies-cream, tamano-454g";"";"";"Ena";"SI";"";"";"";"28,449.00"
"suplemento-en-polvo-ena-sport-true-made-proteinas-sabor-strawberry-milkshake-en-sachet-de-453g";"Suplemento En Polvo Ena Sport True Made Proteínas Sabor Strawberry Milkshake En Sachet De 453g";"Marcas > Suplementos Nacionales Deportivos > Ena, Suplementos > Proteínas";"Sabor ";"Strawberry Milkshake";"";"";"";"";"44,022.00";"41,820.00";"0.50";"0.00";"0.00";"0.00";"7";"ENA0 TRUEMADE 453G FRUTI";"";"SI";"NO";"*Envíos a todo el país.<br /> *15% de descuento abonando en efectivo / 5% de descuento abonando con transferencia.<br /> *Envíos gratis superando los $50.000 para CABA/GBA y entrega en el día comprando antes de las 10hs.<br /> *Envíos gratis superando los $70.000 para el interior del país.<br /> *3 cuotas sin interés en todos los productos.<br /> *Cupones exclusivos con descuentos!";"proteina, sabor-frutilla, tamano-454g";"";"";"Ena";"SI";"";"";"";"25,345.00"
"suplemento-en-polvo-ena-sport-true-made-proteinas-sabor-vanilla-ice-cream-en-sachet-de-453g";"Suplemento En Polvo Ena Sport True Made Proteínas Sabor Vanilla Ice Cream En Sachet De 453g";"Marcas > Suplementos Nacionales Deportivos > Ena, Suplementos > Proteínas";"Sabor";"Vanilla Ice Cream";"";"";"";"";"49,412.00";"46,941.00";"0.50";"0.00";"0.00";"0.00";"22";"ENA0 TRUEMADE 453G VAINI";"7792216653486";"SI";"NO";"*Envíos a todo el país.<br /> *15% de descuento abonando en efectivo / 5% de descuento abonando con transferencia.<br /> *Envíos gratis superando los $50.000 para CABA/GBA y entrega en el día comprando antes de las 10hs.<br /> *Envíos gratis superando los $70.000 para el interior del país.<br /> *3 cuotas sin interés en todos los productos.<br /> *Cupones exclusivos con descuentos!";"proteina, sabor-vainilla, tamano-454g";"";"";"Ena";"SI";"";"";"";"15,466.00"
